City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Oranjemund,NA,2022-01-26 20:43:51,-28.55,16.4333,64.31,93,51,13.58
294,Talnakh,RU,2022-01-26 20:43:51,69.4865,88.3972,2.21,96,100,16.98
295,Ales,FR,2022-01-26 20:43:52,44.1333,4.0833,43.5,63,0,4.41
296,Gobabis,NA,2022-01-26 20:43:52,-22.45,18.9667,75.96,41,89,3.11
297,Opuwo,NA,2022-01-26 20:43:53,-18.0607,13.84,75.6,57,76,6.85
298,Teguise,ES,2022-01-26 20:40:28,29.0605,-13.564,59.22,72,20,6.91
299,Walvis Bay,NA,2022-01-26 20:43:53,-22.9575,14.5053,67.08,88,100,9.22
300,Grand Gaube,MU,2022-01-26 20:43:53,-20.0064,57.6608,72.37,69,2,3.0
301,Andra,RU,2022-01-26 20:43:54,62.5147,65.8878,-3.05,99,100,5.23
302,Kosh-Agach,RU,2022-01-26 20:43:54,50.0,88.6667,-13.04,76,100,2.95
303,Adrar,MR,2022-01-26 20:39:36,20.5022,-10.0711,68.7,16,47,6.2
304,Plettenberg Bay,ZA,2022-01-26 20:43:55,-34.0527,23.3716,66.22,95,100,10.65
305,Umm Kaddadah,SD,2022-01-26 20:43:55,13.6017,26.6876,61.65,21,38,19.37
306,Vastse-Kuuste,EE,2022-01-26 20:43:55,58.1669,26.9343,26.44,91,100,10.31
307,Acapulco,MX,2022-01-26 20:43:56,16.8634,-99.8901,84.02,65,0,8.05
308,Kamina,CD,2022-01-26 20:43:56,-8.7386,24.9906,64.4,95,100,4.65
309,Touros,BR,2022-01-26 20:43:56,-5.1989,-35.4608,83.3,73,29,12.77
310,Los Andes,CL,2022-01-26 20:43:20,-32.8337,-70.5983,85.01,23,0,10.94
311,Vila Nova De Milfontes,PT,2022-01-26 20:43:57,37.7238,-8.7828,56.25,63,98,9.98
312,Narsaq,GL,2022-01-26 20:43:57,60.9167,-46.05,16.02,86,72,9.17
313,Hamilton,US,2022-01-26 20:41:02,39.1834,-84.5333,26.37,46,0,1.01
314,Tuatapere,NZ,2022-01-26 20:43:58,-46.1333,167.6833,54.82,76,80,9.06
315,Sembe,CG,2022-01-26 20:43:58,1.6481,14.5806,76.96,30,80,0.94
316,Deori Khas,IN,2022-01-26 20:43:58,23.4,79.0167,49.05,58,0,4.72
317,Coquimbo,CL,2022-01-26 20:40:21,-29.9533,-71.3436,67.73,63,0,13.8
318,Nouadhibou,MR,2022-01-26 20:42:53,20.931,-17.0347,64.38,72,0,17.27
319,Abha,SA,2022-01-26 20:44:01,18.2164,42.5053,55.22,88,0,11.5
320,Kaifeng,CN,2022-01-26 20:44:59,34.7911,114.3483,34.66,62,100,7.54
321,Luderitz,NA,2022-01-26 20:44:59,-26.6481,15.1594,72.66,61,6,21.97
322,Solnechnyy,RU,2022-01-26 20:45:00,50.7214,136.6319,-7.26,98,87,2.28
323,Yakima,US,2022-01-26 20:45:00,46.4665,-120.6678,32.18,82,100,0.0
324,Vallenar,CL,2022-01-26 20:45:00,-28.5708,-70.7581,83.48,35,0,9.13
325,Aykhal,RU,2022-01-26 20:45:01,66.0,111.5,-10.71,89,76,6.04
326,Saint-Augustin,CA,2022-01-26 20:45:01,51.226,-58.6502,4.1,82,28,12.82
327,Atambua,ID,2022-01-26 20:45:02,-9.1061,124.8925,75.7,86,95,8.9
328,Uribia,CO,2022-01-26 20:45:02,11.7139,-72.266,88.52,39,100,18.1
329,Moskovskiy,RU,2022-01-26 20:45:03,55.5991,37.355,22.1,93,75,7.0
330,Bria,CF,2022-01-26 20:45:03,6.5423,21.9863,77.32,21,100,4.9
331,Mudgee,AU,2022-01-26 20:45:03,-32.5943,149.5871,63.79,77,100,9.22
332,Mozarlandia,BR,2022-01-26 20:45:04,-14.7447,-50.5706,79.16,83,81,4.32
333,San Pedro,PH,2022-01-26 20:43:21,14.35,121.0167,77.32,92,40,4.61
334,Klaksvik,FO,2022-01-26 20:45:04,62.2266,-6.589,36.52,92,100,28.59
335,Codrington,AU,2022-01-26 20:45:04,-38.2667,141.9667,69.82,88,14,1.3
336,Yozgat,TR,2022-01-26 20:45:05,39.5833,35.3333,5.95,99,100,3.33
337,Pacific Grove,US,2022-01-26 20:45:05,36.6177,-121.9166,69.62,73,0,1.01
338,Ngaoundere,CM,2022-01-26 20:45:05,7.3167,13.5833,64.33,25,100,5.37
339,Pisco,PE,2022-01-26 20:45:06,-13.7,-76.2167,80.65,54,70,20.71
340,Fairbanks,US,2022-01-26 20:45:06,64.8378,-147.7164,-0.44,79,75,0.0
341,West Plains,US,2022-01-26 20:45:06,36.7281,-91.8524,35.62,27,0,1.99
342,Slave Lake,CA,2022-01-26 20:41:33,55.2834,-114.769,33.78,93,100,21.85
343,Nushki,PK,2022-01-26 20:45:07,29.5542,66.0215,42.53,39,0,1.3
344,San Pedro De Macoris,DO,2022-01-26 20:45:07,18.4616,-69.2972,88.41,54,0,10.42
345,Rognan,NO,2022-01-26 20:45:08,67.0953,15.3878,32.14,86,100,6.29
346,Lorengau,PG,2022-01-26 20:45:08,-2.0226,147.2712,82.4,76,100,6.78
347,Bagdarin,RU,2022-01-26 20:45:08,54.4333,113.6,-17.3,97,28,3.42
348,Cidreira,BR,2022-01-26 20:45:09,-30.1811,-50.2056,79.84,82,58,1.52
349,Kieta,PG,2022-01-26 20:45:09,-6.2167,155.6333,79.41,84,100,2.64
350,Kuopio,FI,2022-01-26 20:45:10,62.8924,27.677,26.55,93,100,16.11
351,College,US,2022-01-26 20:45:10,64.8569,-147.8028,-0.45,80,75,3.44
352,Sidi Ali,DZ,2022-01-26 20:45:10,36.0998,0.4206,52.59,53,90,5.46
353,Severo-Kurilsk,RU,2022-01-26 20:45:11,50.6789,156.125,25.75,70,92,21.34
354,Anadyr,RU,2022-01-26 20:45:11,64.75,177.4833,-21.41,96,100,2.77
355,Itaituba,BR,2022-01-26 20:45:12,-4.2761,-55.9836,84.36,70,75,0.0
356,Maicao,CO,2022-01-26 20:45:12,11.3832,-72.2432,85.37,48,100,14.65
357,Ouadda,CF,2022-01-26 20:45:12,8.0777,22.4007,72.77,24,100,6.93
358,Altagracia De Orituco,VE,2022-01-26 20:45:13,9.8601,-66.3814,83.89,35,37,10.16
359,Nhulunbuy,AU,2022-01-26 20:45:13,-12.2333,136.7667,81.21,89,100,3.44
360,Samarai,PG,2022-01-26 20:45:13,-10.6167,150.6667,82.2,79,100,6.42
361,Antalya,TR,2022-01-26 20:45:14,36.7741,30.7178,39.79,38,0,17.27
362,Trat,TH,2022-01-26 20:45:14,12.5,102.5,82.98,92,51,1.88
363,Brokopondo,SR,2022-01-26 20:45:14,4.75,-55.1667,77.79,83,94,9.04
364,Gillette,US,2022-01-26 20:44:14,44.2911,-105.5022,38.25,54,0,17.0
365,Beira,MZ,2022-01-26 20:46:15,-19.8436,34.8389,82.49,83,40,17.0
366,Hami,CN,2022-01-26 20:46:15,42.8,93.45,22.5,44,6,1.77
367,Rorvik,NO,2022-01-26 20:44:31,64.8621,11.2373,39.31,87,40,11.5
368,Funtua,NG,2022-01-26 20:46:16,11.5233,7.3081,62.65,21,0,10.92
369,Bodmin,GB,2022-01-26 20:46:16,50.4715,-4.7243,47.86,95,52,5.86
370,Dembi Dolo,ET,2022-01-26 20:46:16,8.5333,34.8,66.38,37,91,2.8
371,Dunmore East,IE,2022-01-26 20:46:17,52.1514,-6.9861,50.77,77,75,12.66
372,Pelagiada,RU,2022-01-26 20:46:17,45.2064,42.0236,27.95,86,75,6.71
373,Drinovci,BA,2022-01-26 20:46:18,43.355,17.3539,29.03,78,3,6.06
374,Puerto Quijarro,BO,2022-01-26 20:46:18,-17.7833,-57.7667,95.56,38,100,6.06
375,Djambala,CG,2022-01-26 20:46:19,-2.5447,14.7533,68.43,89,78,3.4
376,Alta Floresta,BR,2022-01-26 20:46:19,-9.8756,-56.0861,85.82,66,20,3.44
377,Mehamn,NO,2022-01-26 20:46:20,71.0357,27.8492,28.58,80,40,23.02
378,Mishan,CN,2022-01-26 20:46:20,45.55,131.8833,-0.06,94,17,6.76
379,Kerema,PG,2022-01-26 20:46:20,-7.9631,145.7785,79.29,77,100,2.01
380,Shwebo,MM,2022-01-26 20:46:21,22.5667,95.7,58.71,93,32,3.0
381,Timelkam,AT,2022-01-26 20:46:21,48.0039,13.6076,34.25,86,97,8.55
382,Majengo,TZ,2022-01-26 20:46:22,-5.15,38.9833,73.72,89,69,4.88
383,Port Macquarie,AU,2022-01-26 20:46:22,-31.4333,152.9167,70.9,66,84,1.59
384,Cap-Aux-Meules,CA,2022-01-26 20:46:22,47.3821,-61.8597,21.22,86,100,16.11
385,Greenville,US,2022-01-26 20:45:48,35.6127,-77.3663,42.94,48,0,11.5
386,Port Blair,IN,2022-01-26 20:46:23,11.6667,92.75,78.84,78,20,2.3
387,Ankazobe,MG,2022-01-26 20:46:24,-18.3167,47.1167,63.01,93,79,3.8
388,Noumea,NC,2022-01-26 20:46:24,-22.2763,166.4572,80.01,99,87,8.84
389,Filadelfia,US,2022-01-26 20:43:32,39.9523,-75.1638,31.14,36,20,4.0
390,Gat,IL,2022-01-26 20:46:24,31.61,34.7642,47.08,100,100,26.62
391,Igrim,RU,2022-01-26 20:46:25,63.1906,64.4162,6.28,95,99,5.91
392,Kirakira,SB,2022-01-26 20:46:25,-10.4544,161.9205,78.44,90,100,7.87
393,Muisne,EC,2022-01-26 20:46:25,0.6,-80.0333,86.11,74,37,8.84
394,Tottori,JP,2022-01-26 20:46:26,35.5,134.2333,43.11,71,100,3.02
395,Cabo San Lucas,MX,2022-01-26 20:41:35,22.8909,-109.9124,78.1,49,3,5.35
396,Marienburg,PL,2022-01-26 20:46:26,54.0359,19.0266,40.12,94,100,16.62
397,Balakhninskiy,RU,2022-01-26 20:46:27,58.0106,114.2769,-25.58,100,94,2.84
398,Ewa Beach,US,2022-01-26 20:46:27,21.3156,-158.0072,78.75,62,0,11.5
399,Vanimo,PG,2022-01-26 20:46:28,-2.6741,141.3028,77.5,90,100,1.23
400,Beaupre,CA,2022-01-26 20:46:28,47.0443,-70.8953,3.61,51,63,4.61
401,Yelandur,IN,2022-01-26 20:46:28,12.0667,77.0333,70.12,77,97,3.83
402,Hervey Bay,AU,2022-01-26 20:46:08,-25.2986,152.8535,76.01,80,100,11.01
403,Springdale,US,2022-01-26 20:46:29,36.1867,-94.1288,41.68,35,100,0.0
404,Merced,US,2022-01-26 20:45:11,37.1666,-120.7516,63.18,62,0,2.66
405,Marawi,PH,2022-01-26 20:46:29,7.9986,124.2928,65.64,92,29,2.35
406,Inhambane,MZ,2022-01-26 20:46:30,-23.865,35.3833,78.26,87,61,10.98
407,Port Hedland,AU,2022-01-26 20:46:30,-20.3167,118.5667,78.85,83,68,8.05
408,Biguacu,BR,2022-01-26 20:46:31,-27.4942,-48.6556,89.85,71,48,7.0
409,Mahajanga,MG,2022-01-26 20:46:31,-15.7167,46.3167,78.82,83,20,3.44
410,Altay,CN,2022-01-26 20:46:26,47.8667,88.1167,2.41,71,100,5.86
411,Yantai,CN,2022-01-26 20:47:31,37.5333,121.4,31.26,51,64,14.0
412,Lawton,US,2022-01-26 20:47:32,34.6087,-98.3903,40.53,31,100,3.44
413,Shimoda,JP,2022-01-26 20:47:32,34.6667,138.95,43.11,77,100,2.64
414,Saint-Leu,RE,2022-01-26 20:47:33,-21.15,55.2833,72.46,67,35,9.89
415,Maneadero,MX,2022-01-26 20:47:33,31.7167,-116.5667,70.2,73,80,4.0
416,Pacifica,US,2022-01-26 20:47:33,37.6138,-122.4869,64.42,67,0,10.0
417,Yerofey Pavlovich,RU,2022-01-26 20:47:34,53.9667,121.9667,-13.79,96,63,3.83
418,Salisbury,GB,2022-01-26 20:47:34,51.0693,-1.7957,46.29,82,100,6.91
419,Sarangani,PH,2022-01-26 20:47:35,5.4033,125.4636,81.45,78,96,16.46
420,Prince Rupert,CA,2022-01-26 20:45:48,54.3161,-130.3201,38.89,93,0,2.3
421,Benin,BJ,2022-01-26 20:47:35,9.5,2.25,77.5,16,0,4.23
422,Desbiens,CA,2022-01-26 20:47:35,48.4178,-71.9495,-7.96,94,46,4.63
423,Ferrol,ES,2022-01-26 20:47:36,43.4832,-8.2369,52.27,77,0,8.68
424,San Cristobal,VE,2022-01-26 20:47:36,7.7669,-72.225,78.98,60,100,0.94
425,Saint-Francois,FR,2022-01-26 20:47:36,46.4154,3.9054,27.68,100,100,3.44
426,Peniche,PT,2022-01-26 20:47:37,39.3558,-9.3811,57.07,66,66,10.4
427,San Policarpo,PH,2022-01-26 20:47:37,12.1791,125.5072,79.68,86,44,11.74
428,Eregli,TR,2022-01-26 20:47:38,37.5133,34.0467,18.61,96,100,2.84
429,Moerai,PF,2022-01-26 20:47:38,-22.4333,-151.3333,79.52,81,100,11.74
430,Odienne,CI,2022-01-26 20:47:38,9.51,-7.5692,77.61,17,0,2.21
431,Richards Bay,ZA,2022-01-26 20:47:39,-28.783,32.0377,74.23,90,96,7.25
432,Otjimbingwe,NA,2022-01-26 20:47:39,-22.35,16.1333,86.11,36,98,2.77
433,Benjamin Constant,BR,2022-01-26 20:47:39,-4.3831,-70.0311,86.13,74,20,5.75
434,Moose Factory,CA,2022-01-26 20:47:40,51.2585,-80.6094,3.2,66,0,21.85
435,Mayo,US,2022-01-26 20:47:40,38.8876,-76.5119,34.95,40,0,8.01
436,Vaitape,PF,2022-01-26 20:45:05,-16.5167,-151.75,80.69,77,79,16.91
437,Karratha,AU,2022-01-26 20:47:41,-20.7377,116.8463,79.79,68,7,10.89
438,Ambilobe,MG,2022-01-26 20:47:41,-13.2,49.05,73.33,95,100,2.37
439,Ljungby,SE,2022-01-26 20:47:41,56.8332,13.9408,40.37,84,100,13.09
440,Umea,SE,2022-01-26 20:47:42,63.8284,20.2597,12.13,92,0,0.0
441,Metro,ID,2022-01-26 20:47:42,-5.1131,105.3067,74.37,95,100,4.21
442,Sebring,US,2022-01-26 20:44:16,27.4956,-81.4409,65.53,92,100,4.0
443,Vestmanna,FO,2022-01-26 20:47:43,62.1564,-7.1664,34.72,87,100,28.77
444,Bud,US,2022-01-26 20:47:43,39.447,-86.1758,24.84,46,0,2.77
445,Sapa,PH,2022-01-26 20:47:43,5.1544,120.3241,79.29,85,75,2.3
446,Uren,RU,2022-01-26 20:47:44,57.4552,45.7852,3.79,99,96,2.93
447,Moron,AR,2022-01-26 20:47:44,-34.6534,-58.6198,75.06,82,100,15.99
448,Mushie,CD,2022-01-26 20:47:45,-3.0167,16.9,73.26,84,100,2.86
449,Sorland,NO,2022-01-26 20:47:45,67.667,12.6934,33.87,81,98,15.12
450,Melita,CA,2022-01-26 20:47:45,49.2681,-100.9967,33.96,88,100,17.96
451,Cayenne,GF,2022-01-26 20:47:46,4.9333,-52.3333,75.24,100,75,6.91
452,Iwanai,JP,2022-01-26 20:47:46,42.9744,140.5089,27.95,79,99,7.94
453,Show Low,US,2022-01-26 20:43:25,34.2542,-110.0298,44.08,48,0,6.91
454,Ukiah,US,2022-01-26 20:47:47,39.1502,-123.2078,64.98,37,0,0.0
455,Bowen,AU,2022-01-26 20:47:47,-20.0167,148.2333,75.42,81,100,13.87
456,Gigmoto,PH,2022-01-26 20:47:47,13.7796,124.39,77.67,91,97,8.75
457,Vila,PT,2022-01-26 20:48:48,42.0304,-8.1588,40.33,68,1,5.41
458,Vitim,RU,2022-01-26 20:48:48,59.4511,112.5578,-5.85,99,97,3.44
459,Los Llanos De Aridane,ES,2022-01-26 20:48:48,28.6585,-17.9182,58.75,73,40,5.01
460,Berlevag,NO,2022-01-26 20:48:49,70.8578,29.0864,26.6,74,0,25.32
461,Namibe,AO,2022-01-26 20:48:49,-15.1961,12.1522,76.21,82,100,1.59
462,Shelburne,CA,2022-01-26 20:44:23,44.0787,-80.2041,16.75,76,69,6.6
463,Chingirlau,KZ,2022-01-26 20:48:50,51.095,54.0814,10.17,98,100,4.52
464,Mayna,RU,2022-01-26 20:48:50,54.1135,47.6231,1.74,96,100,6.55
465,Gatesville,US,2022-01-26 20:48:50,31.4352,-97.7439,53.37,43,0,3.44
466,Aqtobe,KZ,2022-01-26 20:48:51,50.2797,57.2072,19.49,86,100,2.24
467,Sulangan,PH,2022-01-26 20:48:51,11.1373,123.7228,79.81,84,35,9.66
468,Nantucket,US,2022-01-26 20:48:51,41.2835,-70.0995,28.54,52,0,9.22
469,Lima,PE,2022-01-26 20:47:52,-12.0432,-77.0282,78.91,65,0,8.01
470,The Pas,CA,2022-01-26 20:48:52,53.8251,-101.2541,19.42,79,100,14.97
471,Evanston,US,2022-01-26 20:48:52,42.0411,-87.6901,13.1,49,0,3.0
472,Quatre Cocos,MU,2022-01-26 20:48:53,-20.2078,57.7625,71.71,70,25,9.04
473,Zaysan,KZ,2022-01-26 20:48:53,47.4667,84.8667,1.71,98,100,2.93
474,Lastoursville,GA,2022-01-26 20:48:53,-0.8143,12.7287,74.97,84,69,2.77
475,Aljezur,PT,2022-01-26 20:48:54,37.3191,-8.8033,53.78,68,92,8.25
476,Kangaatsiaq,GL,2022-01-26 20:48:54,68.3065,-53.4641,6.94,93,100,11.18
477,Kenai,US,2022-01-26 20:45:18,60.5544,-151.2583,10.45,92,100,0.0
478,Palu,ID,2022-01-26 20:48:55,-0.8917,119.8707,75.51,92,99,2.98
479,Maksatikha,RU,2022-01-26 20:48:55,57.797,35.8825,-3.69,100,100,3.49
480,Hornepayne,CA,2022-01-26 20:48:55,49.2138,-84.7705,12.78,80,100,20.02
481,Mao,ES,2022-01-26 20:48:56,39.8885,4.2658,43.36,93,0,2.3
482,Gavrilov-Yam,RU,2022-01-26 20:48:56,57.3018,39.8533,-3.82,100,100,2.89
483,Saint-Denis,FR,2022-01-26 20:48:56,48.9167,2.3333,38.08,90,100,3.0
484,Guerrero Negro,MX,2022-01-26 20:47:57,27.9769,-114.0611,70.12,32,100,5.06
485,Kununurra,AU,2022-01-26 20:48:57,-15.7667,128.7333,76.98,94,100,6.91
486,Andenes,NO,2022-01-26 20:48:57,69.3143,16.1194,30.18,86,75,10.36
487,Eskisehir,TR,2022-01-26 20:48:57,39.7767,30.5206,21.11,79,40,6.91
488,Yicheng,CN,2022-01-26 20:48:58,31.3705,119.8703,41.31,94,100,12.3
489,Crailsheim,DE,2022-01-26 20:48:58,49.1344,10.0719,30.47,94,100,6.93
490,Soyo,AO,2022-01-26 20:48:59,-6.1349,12.3689,78.51,83,97,3.89
491,Goderich,CA,2022-01-26 20:48:59,43.7501,-81.7165,19.9,62,100,11.5
492,Portland,US,2022-01-26 20:48:43,45.5234,-122.6762,49.6,63,3,1.99
493,Yar,RU,2022-01-26 20:49:00,58.249,52.1026,10.58,96,100,3.11
494,Bolivar,US,2022-01-26 20:49:00,37.6145,-93.4105,37.94,27,6,7.07
495,Camacha,PT,2022-01-26 20:49:00,33.0833,-16.3333,56.16,77,40,17.27
496,Takab,IR,2022-01-26 20:49:01,36.4009,47.1133,28.45,98,100,3.85
497,Darhan,MN,2022-01-26 20:49:01,49.4867,105.9228,-12.37,97,13,4.5
498,Mayumba,GA,2022-01-26 20:49:01,-3.432,10.6554,76.41,90,12,4.12
499,Calbuco,CL,2022-01-26 20:46:43,-41.768,-73.1273,70.81,71,0,11.59
500,Seminole,US,2022-01-26 20:49:02,28.7086,-81.2081,64.0,92,100,10.36
501,Honggang,CN,2022-01-26 20:49:02,46.4667,124.8667,-11.02,99,22,3.6
502,Nalut,LY,2022-01-26 20:49:02,30.3333,10.85,42.48,48,85,9.64
503,Vaijapur,IN,2022-01-26 20:49:03,19.9167,74.7333,58.17,40,0,7.67
504,Okhotsk,RU,2022-01-26 20:49:03,59.3833,143.3,-6.7,81,100,15.03
505,Dongying,CN,2022-01-26 20:49:04,37.4564,118.4856,27.54,66,75,3.94
506,San Francisco De Macoris,DO,2022-01-26 20:50:04,19.2952,-70.2554,86.68,47,0,11.77
507,San Andres,CO,2022-01-26 20:50:04,12.5847,-81.7006,86.02,70,40,9.22
508,Santa Cecilia,BR,2022-01-26 20:50:05,-26.9608,-50.4269,69.31,83,99,5.44
509,Brandon,US,2022-01-26 20:46:47,27.9378,-82.2859,62.85,94,100,1.99
510,Viedma,AR,2022-01-26 20:50:05,-40.8135,-62.9967,68.67,41,0,14.99
511,Aldan,RU,2022-01-26 20:50:06,58.6031,125.3894,-6.92,98,100,5.68
512,Kawalu,ID,2022-01-26 20:50:06,-7.3817,108.2082,73.42,95,100,1.57
513,Port-Gentil,GA,2022-01-26 20:50:06,-0.7193,8.7815,80.56,89,40,6.91
514,Taoudenni,ML,2022-01-26 20:50:07,22.6783,-3.9836,71.33,15,45,9.86
515,Rocha,UY,2022-01-26 20:50:07,-34.4833,-54.3333,71.31,96,100,4.25
516,Trollhattan,SE,2022-01-26 20:50:08,58.2333,12.4167,43.39,70,100,12.66
517,Labuhan,ID,2022-01-26 20:50:08,-6.8844,112.2051,77.49,89,99,8.97
518,Pascagoula,US,2022-01-26 20:47:58,30.3658,-88.5561,58.05,40,32,12.21
519,Lahij,YE,2022-01-26 20:50:08,13.1667,44.5833,70.23,71,91,5.12
520,Bulungu,CD,2022-01-26 20:50:09,-4.55,18.6,69.91,94,100,1.43
521,Juneau,US,2022-01-26 20:50:09,58.3019,-134.4197,37.85,97,100,0.0
522,Douentza,ML,2022-01-26 20:50:10,14.9951,-2.9517,71.51,11,100,5.46
523,Leningradskiy,RU,2022-01-26 20:50:10,69.3833,178.4167,-27.11,88,31,3.53
524,Shenjiamen,CN,2022-01-26 20:50:10,29.9576,122.298,49.01,89,100,20.13
525,Salalah,OM,2022-01-26 20:50:11,17.0151,54.0924,67.06,61,0,3.56
526,Igarka,RU,2022-01-26 20:50:11,67.4667,86.5833,-6.41,95,100,23.04
527,Kamenka,RU,2022-01-26 20:50:11,51.3223,42.7678,4.08,100,98,5.3
528,Bridlington,GB,2022-01-26 20:50:12,54.0831,-0.1919,46.29,81,75,22.3
529,Paamiut,GL,2022-01-26 20:50:12,61.994,-49.6678,12.88,80,100,15.41
530,Longyearbyen,SJ,2022-01-26 20:50:12,78.2186,15.6401,10.24,61,40,8.05
531,Luwuk,ID,2022-01-26 20:50:13,-0.9516,122.7875,77.74,87,100,2.53
532,Westport,US,2022-01-26 20:50:13,41.1415,-73.3579,28.81,35,0,4.0
533,Matiguas,NI,2022-01-26 20:50:14,12.8373,-85.4622,83.14,46,75,9.82
534,Cotorra,CO,2022-01-26 20:50:14,9.0389,-75.7897,93.25,70,100,8.88
535,Piacabucu,BR,2022-01-26 20:50:14,-10.4056,-36.4344,80.89,73,84,9.91
536,Ormara,PK,2022-01-26 20:50:15,25.2088,64.6357,67.66,41,0,2.28
537,Thinadhoo,MV,2022-01-26 20:50:15,0.5333,72.9333,81.14,72,100,19.15
538,Gilbues,BR,2022-01-26 20:50:16,-9.8317,-45.3439,78.66,74,76,6.4
539,Morehead,US,2022-01-26 20:50:16,37.2711,-87.1764,30.83,33,0,3.0
540,Dedovichi,RU,2022-01-26 20:50:16,57.5517,29.9502,16.61,94,100,8.14
541,Pag,HR,2022-01-26 20:50:17,44.445,15.0575,28.98,69,4,4.72
542,Mandera,KE,2022-01-26 20:50:17,3.9366,41.867,80.31,23,31,8.28
543,Pimenta Bueno,BR,2022-01-26 20:50:17,-11.6725,-61.1936,78.24,94,100,4.59
544,Binga,ZW,2022-01-26 20:50:18,-17.6203,27.3414,70.36,95,100,7.34
545,Mujiayingzi,CN,2022-01-26 20:50:18,42.1167,118.7833,9.37,59,3,4.85
546,Ligayan,PH,2022-01-26 20:50:18,4.6533,119.4706,80.6,81,85,4.85
547,Neustadt,DE,2022-01-26 20:50:19,49.7117,12.0872,31.15,88,100,1.99
548,Kalmunai,LK,2022-01-26 20:50:19,7.4167,81.8167,73.2,74,78,4.41
549,Mayahi,NE,2022-01-26 20:50:19,13.9553,7.6712,64.67,15,0,16.6
550,Nishihara,JP,2022-01-26 20:50:20,26.1842,127.7558,66.25,79,40,9.22
551,Praia Da Vitoria,PT,2022-01-26 20:50:20,38.7333,-27.0667,59.25,82,75,10.29
552,Lapeer,US,2022-01-26 20:46:55,43.0514,-83.3188,20.17,48,0,8.05
553,Arinos,BR,2022-01-26 20:51:14,-15.9169,-46.1056,76.8,80,100,2.1
554,Sukhobuzimskoye,RU,2022-01-26 20:51:21,56.5,93.2728,8.24,98,100,1.59
555,Oberentfelden,CH,2022-01-26 20:51:21,47.3564,8.0459,31.93,95,26,1.03
